gold-label:,id,prediction:
1,808142712264413185,0
5,688111114203185154,0
5,688129314013892611,0
3,704843301493592064,0
0,673289799491411969,0
1,709200331150766080,0
5,666704006434148352,2
8,712642465136648194,1
5,692908734121689089,1
6,825513191312461824,0
0,658801779631484928,0
7,657172437885407233,0
10,720249281043673092,0
11,671761032621109249,11
2,747585146363187200,0
19,768883772427153408,0
0,823385986549878787,0
18,761950624653139968,0
17,670814510408683520,17
15,713588162925301760,2
2,661955804510199808,11
2,822606131767996417,2
14,663926994111885312,2
4,706370348527124480,4
2,721858188190949377,2
2,720035127657701376,2
9,695075086957555713,0
0,710546404364689410,0
9,808346446877425664,0
0,811790951970721792,1
7,814008347514966016,0
0,806945741352538113,0
14,658078298229100545,0
0,705662845472612352,0
3,787749552698724352,0
2,782705853996601345,0
0,716791468329984000,1
10,702392440876101632,10
16,800009717527416833,0
2,747590890676314113,2
1,813966128284213248,1
11,759793552184356866,0
0,701794846357368833,0
17,673251231930912769,10
1,761984073199943680,0
4,663545541494710272,8
0,675101873788055553,0
0,762477341243088900,0
0,805103434366128128,0
0,800060930176548864,0
1,808390428374564864,1
6,687408068645253123,2
5,747922087252107265,2
15,714255326971867136,0
0,696135704443645952,0
19,787436653367418880,0
8,732030641357881344,0
4,704487729636241408,0
1,660607707775266816,0
5,664483122885632000,0
0,668544082831155202,0
1,761902609015853057,0
8,742851599547150336,0
4,798927629600641024,0
2,742464932072034305,0
6,659772227596980224,0
2,770107247519203331,4
10,666852084126498816,0
2,774054781698580480,2
17,805754165909721089,0
18,692835924753797121,0
1,712863687955128320,0
8,782268070786129921,0
1,770654655357431808,0
0,662772640063602688,0
0,802167676802048000,0
14,763804875922612224,4
16,665981760522608641,0
0,695647103582863363,0
0,800694811376242688,0
5,669189531996962816,0
2,694886529995419652,11
14,659227132598599680,2
14,665568876382527488,2
3,693069871135854592,0
2,803289267409534976,2
15,782665094408929280,0
7,809809507815686148,12
2,791006518455914496,0
6,711745576640061441,0
1,806949238877851648,0
16,735627429067259906,0
2,695479703621099521,2
3,668616526002548736,0
3,825499121427607552,2
1,719731750151286785,2
1,781278570953998336,0
3,701037685964726272,0
2,768101759717900288,2
4,727173238485295104,18
2,708419050536218625,2
2,820363620743872516,1
1,713463602603233284,2
0,680530645580443648,17
0,757568625599479809,0
19,662361399989944320,0
0,671935419672494080,0
15,703646097676304384,0
11,797831819601256448,11
11,707379525630431232,0
15,711949666007515137,0
0,788507568205402112,0
1,758469768537968640,2
0,772532633213497345,0
3,690556875553771521,0
2,690372223052443649,2
1,719380127222632448,0
9,799105041994915840,0
2,678694096756744193,0
0,792522526354202624,0
12,662378671223603205,0
18,808141307646537732,2
4,746397255377182720,4
2,701404467812499456,0
0,655561698586337280,4
6,813939708178944000,2
10,745282354894241792,0
0,811598639273574401,17
9,746933794108637190,0
8,664267098596745216,0
6,762015025309577216,4
1,786906175677825024,0
0,803871943912984576,0
0,792393972974882816,0
12,705146509919178753,0
18,794917756768583681,0
2,760280349385654272,12
16,670884750853279744,0
0,762984010456891392,0
1,754842736025559040,1
5,795987182834122753,11
3,744589599104729088,0
3,729415325968519169,0
16,812045550195535872,0
1,693905612233535488,1
2,701514450122121216,0
0,759324268404486145,4
10,798651333482049536,0
2,679830233659359233,2
19,687725066315001860,4
0,794368616783343616,0
5,775122151070240768,0
11,821442726596136960,0
0,813765144509612032,0
6,709885305223049216,17
0,793102601793343489,0
1,795013601639669760,0
4,726436807437606913,0
0,670058693925445632,0
2,728016955781713920,1
14,701104267671822336,0
14,736986325426003968,1
3,729254404721803264,0
1,791436858353852416,4
4,719637957448228864,0
18,823744623000621057,10
5,719983121152798720,1
13,781470756861509632,1
1,702997383269879809,0
12,785839586199138306,12
6,806338586576560128,0
7,680164682200707072,0
13,760640971365191680,0
19,785907343582191616,0
17,680515644517908481,0
12,824715518829592576,12
17,675855196740837376,17
4,773963122017263616,4
1,713900135458189312,1
13,745420880700915712,0
19,771954487653199873,0
0,818253860758290432,0
12,763867535666184192,12
1,689619078928060416,12
12,799287000360685568,0
4,794536394643283968,0
7,657942501865758721,0
9,817790014117527552,0
1,687705042481184769,1
17,662449595608207360,17
8,664620719398068225,0
0,791472008924045312,0
17,813174151179472896,17
9,655782508076924928,1
18,743253334455353344,2
12,677697568701325312,2
1,713456731347677184,0
2,704197869440380928,0
0,719248522273550338,11
9,770386998477656064,0
4,819395793090121728,2
3,765304766918332417,0
13,797577179349426176,0
6,786394081668673536,3
1,721490140607209472,0
4,782713836092678144,4
15,799996583223791616,1
2,787363655717425153,0
9,727923521406504960,0
15,738376106525364224,0
3,780541977507004416,1
4,798585400352718848,4
6,821095471968112640,0
0,721827659592781825,0
17,803406033301491713,17
18,808906899194347520,0
0,789134086669381632,0
0,675041540247560192,1
12,749447663909679104,0
0,675876033221017600,2
0,721499560036540416,0
1,655550338049642496,0
2,719314161092546560,0
0,796802653321854977,0
4,726575985513123840,0
6,675829058949791744,4
2,716437240373764100,0
18,785606671037063168,2
13,800813258408161281,0
12,815932569225228288,12
2,715955797046460417,2
15,706637998482391040,0
1,705394605064204289,1
2,690951568485515264,0
17,671835948137603072,17
4,657700551296200704,4
2,802015001863012352,0
2,744648085536542720,2
14,715557489492762626,0
2,769267218525794304,1
15,767531120498016256,0
18,728450783138586624,18
3,720799359743483905,2
0,679134146778628097,0
0,693109494046416896,0
0,747837635926835200,7
8,815354722135711746,0
12,823587805028909057,11
18,791707272678285312,2
14,797516873160126464,0
0,747030174231855104,0
0,825777618066759680,11
4,790671175009443840,4
1,727362448303513600,0
15,711915905253580801,4
6,709561746336440320,1
0,786778001048350720,0
0,744521360735617024,0
6,704001176564588544,0
4,762008434103447552,12
0,787831571726336001,0
5,797145430928855040,0
10,713562201710333953,1
7,746174185421021187,0
0,680203312117997568,17
19,791402016165793794,0
10,676795915303297024,0
1,790282909710028800,0
3,714584409190580225,0
0,669179926621388801,0
1,811712490698579968,0
19,813590940942237696,0
15,746559928844816384,0
0,658056969832394752,0
2,739752761751965700,0
2,679491562267521024,2
1,700672315210596352,1
0,791412255401189376,2
0,748677664005877760,0
2,791909474827206656,0
0,659930983651606528,0
5,793229653997711360,0
4,797445186196504576,0
15,763502426238423040,2
4,774670762192080900,1
4,726532503675215872,0
6,714196171233714176,0
11,728728711898513409,0
1,720146833926922240,0
6,719688024070742016,2
0,788244154023284736,0
17,675890207120474112,0
12,673645967720235008,0
13,760925263400169476,0
0,817211429388451842,0
12,743536877202976768,0
17,808511601930289153,17
1,759589282449330176,3
8,667505126668689408,0
5,743399684874592256,2
9,658439540235857920,0
16,725895639784116224,0
1,690577458261729281,0
16,696381957983367168,0
2,799764898356088836,2
1,726223052820865024,0
6,695281105386123265,4
16,673513409174970368,0
5,767943767534034944,0
1,738189454951735296,0
11,797004384295124992,0
8,769433391028723712,0
7,673915738755833856,17
2,758333915211960321,0
0,657377417346985988,0
0,814548618376052736,0
12,708071149641408512,12
0,693968888011362304,0
18,802297217725841408,0
18,748246259870248960,0
5,807829556006502400,0
1,714140617643859969,0
8,658041180920287233,0
7,707225363764613121,0
1,769261175808921600,0
7,768606831568650240,0
0,692577246251466752,0
12,721105945816731649,0
2,655525814281179136,2
1,782288891021852672,0
12,749048269930725376,0
2,748861069804834816,2
10,660985237426601984,0
10,791033060380778496,4
15,668150447010545665,0
1,664629584797835266,0
19,769349981039919104,0
2,757350538015014913,2
0,759565611240419329,0
1,790212420878893057,0
2,765889573834649600,0
7,696396034654646272,0
12,732614688320577538,1
1,781155522514780160,0
5,721948163402244096,0
0,671933516527960064,2
11,758843951973478400,18
9,789222863488286722,4
4,781159747454177281,3
10,657990292830687233,0
5,673968714182561792,0
7,744531336422105088,0
11,794720305885442050,0
18,812800855133011968,10
0,826890434232324098,0
11,676331586632228864,0
4,655577628615643136,0
1,774776987995017216,0
0,816783465832128512,1
1,824626857693753344,0
0,767721712578392064,0
18,801800492099702784,0
0,772494307412545537,0
15,677373531282391040,2
9,814675851254046720,0
0,706546188246364160,2
9,691660259610509313,0
18,734575964630454272,4
6,672129634872463360,10
4,770796786642395137,4
5,710106569908748291,0
6,670509056168071169,11
1,660996107414200320,2
17,805091552133423104,0
8,796527420752818177,0
0,761022427463757824,0
1,790694143542583296,0
17,812379182114082816,17
5,654778049548783616,0
9,674746289234554880,0
1,739540447434014720,1
0,694198729595842560,0
18,798305647175417856,10
9,670423310040088576,2
13,807467570714542080,2
1,800918191794962432,2
19,826194296420331521,0
2,811283475412221956,0
1,719539197162479616,1
4,826084058748706816,2
0,675859052291862528,0
0,677719933007044608,0
12,703281797409476608,12
0,704843075412234240,0
15,702276355619164164,0
11,732731769879990272,0
9,769685344279072768,0
0,669731377227546624,0
2,720945635420151809,2
15,688519406742294528,2
14,667615404114640900,4
3,715299103626891264,2
13,707077050734137345,0
0,812500313626341377,0
4,823711406931349504,4
9,791074248148127744,0
16,794706385846026240,2
7,689175455971282944,10
10,728023683948761093,18
1,665602551593603072,0
5,747198401125748737,2
1,760441216332947456,0
0,762462377828716544,0
0,806889328072802304,0
7,809421790237913088,0
0,672592456211394562,0
7,761016360105222144,0
2,673213007372140544,2
2,808810828518531072,0
17,680881822146932737,17
15,662099392917168128,0
13,706308797308993536,0
2,654533226719920128,0
8,715710799931637760,0
11,711667183567376384,1
8,691993992058277888,0
4,662682642416926720,11
3,794739319370027009,0
8,702011648773660672,0
12,711889199729745920,0
13,721535068615749641,0
11,795981192038215685,4
14,808834467448188928,0
3,800365546319409153,0
16,746889836087369728,0
19,703364912307793920,2
5,715314991440723968,0
12,762390999859625985,0
7,758679059849031682,0
0,703188784133840897,0
5,656694358687752192,0
1,770406774708973568,1
18,759729617792069632,10
16,761223348923854848,11
6,702672120594075651,0
0,713091154791809024,0
0,711950869667786752,0
1,814588250149056512,11
6,787255772954624000,0
3,656604609461551104,0
1,791353336771416065,0
0,681170199333187585,0
12,787770797133819904,4
9,825218157245706242,4
9,721470370344087552,0
1,691865792548311040,0
14,679395810681872385,0
15,663725847799570432,0
0,780220525062729728,0
0,822884734837657600,0
1,695713186809405440,0
0,793875489219874818,0
0,804444397651787776,0
11,732436355792441344,0
0,667702076408012800,1
0,801459891059630080,0
6,757656359970021376,0
1,826977443294633984,0
10,804746035427803137,10
4,726809099518636032,0
16,711688991226011649,16
7,657306762006106113,0
0,726820333035094017,1
0,670370335674363904,12
3,775421970221588480,10
0,775473079074033664,0
1,667072015430385664,0
8,786951694169083904,0
13,707316151093751808,0
0,710851458908815360,0
3,666001014034595840,0
12,764181927633022976,12
7,720955958684467201,0
3,748980601252749312,1
12,817528943951671296,0
10,807999325406195714,0
5,665322679566737408,7
2,667874137382060032,4
18,739341969617522688,0
4,737135644733018112,10
8,655003429807386624,0
14,690637604149141504,0
9,701995821093355520,0
1,660943492156231680,0
0,749340977144426496,0
19,716361370762084353,0
1,797598944830197760,0
3,660254097384349697,1
3,661251479236382721,0
3,801959562907701248,0
5,744637231747440640,11
0,743989675321335808,0
18,689876917902794753,0
1,800107033500549120,0
1,672637935980711936,0
9,663413190022201344,1
0,662829256846630912,11
1,710104150143438848,0
15,678980815506706432,0
12,813500835313385472,12
6,787872801424236544,1
1,710576272330637317,0
6,824863059642507265,4
6,704144781513850883,1
16,749299058188091392,0
0,815012244249575426,0
5,788505614473424897,12
0,803769884110942208,0
0,691644188023091200,0
2,664839457993019392,2
1,792160006787305472,2
10,672979490222510081,0
1,805176254735339520,0
0,665192844404105218,0
1,739193918831628289,0
3,749328483713748992,0
11,795696504560238592,11
12,732573969228894208,6
2,690605788486856704,0
2,665004770604752897,2
1,686697415701741568,0
2,679876512057823236,2
9,801239491742695424,2
0,815652955235848192,0
15,657652500246437888,0
1,662752880823246848,2
0,671500076800339968,0
3,782338756183404544,0
15,807643279319666688,0
1,769950408320090112,1
0,801999266717794304,0
18,710475369007026178,18
0,788024438969163776,0
12,709399818498662400,0
2,696373974268309508,0
0,810635314763104258,0
1,770057930163023873,0
1,708751642233966592,0
16,663437633473929216,0
18,728692144798633989,0
0,729325047568019456,0
11,710674892652470272,0
1,673558713484054529,0
0,663537704337072128,0
3,822990714615320576,0
17,810338377077850112,0
18,822178097323573249,2
15,763863125108092928,2
0,799678635892277248,0
8,792409867952746497,2
0,808550255025209344,0
3,746184878358568960,0
0,716323506103955456,0
0,760625672205185024,0
0,677368316843982848,0
6,775152908493058049,10
12,707338105699897345,12
0,749282351092473856,12
2,714837378372767744,0
0,729114569625489409,0
1,794200174209933313,2
9,725517615607599104,0
0,691356768962777089,0
1,770662918803382272,12
0,729343437053399040,0
1,786797839212945408,0
0,801938002284904448,0
0,805062325501886464,0
0,814514445086912512,0
15,663153501174804480,0
7,765278078482382848,0
2,805494262213185536,0
0,711003774853062656,1
4,703832275209703425,4
2,662462052305272832,0
6,658127698267676673,0
2,672044394330107906,2
10,808068704269373440,10
1,769942717061226497,2
4,759766108442398720,2
11,693637293169623040,0
0,785312587533561857,0
2,780939312632369152,2
9,790376581030092800,0
2,675370408233816065,6
2,679528274473553920,2
4,813442679958863872,2
7,759794639243251713,0
0,798573334116044800,0
11,748720282391744512,0
0,671587584850595845,0
10,766099923502702594,0
3,727026385265541120,0
15,792075424876654592,0
7,761941439672713216,0
14,663067785707196416,0
4,742897327891992576,4
1,760968138288758784,18
18,804741782458236930,2
2,673546780240314368,2
0,761027599963267072,0
17,674030416333021184,0
1,794231222436294656,0
10,657225905589362688,4
0,679743869886414849,0
1,794698399400476672,0
19,817962621609672705,2
12,771000853478113280,4
4,746878838819459072,0
0,654753326668476417,0
2,713815808443617282,0
8,781268742923776004,0
18,808806066947588097,18
18,692432319903354881,0
0,663520234075234305,0
0,668474704458452992,1
0,822909979522834432,0
13,729389180787167232,0
12,758783643451924480,12
0,678378755513970688,0
15,815920613227380737,0
1,803823857924800512,0
4,660595745339416576,0
0,656811922268942336,0
0,785483145382547457,12
16,705787802370351104,0
0,687039561235566593,0
2,695411676565213185,0
17,811375058698563584,17
2,670039675218886656,0
15,780590158810755073,4
1,703771131824762880,6
4,785597506176491521,0
13,762127591851556864,1
19,711353362449620992,0
0,766018090425577473,2
0,670831853545373696,0
1,660617336018173952,1
0,675733066686570496,0
2,739518512994131968,2
4,660897121571213312,4
0,691900103502778368,0
3,705241043718049792,0
0,760297500737695745,0
5,746749789195276288,2
18,823990733912866816,0
0,819645360532582400,2
1,786833275276828672,4
17,809228439895113729,0
4,719022839471321088,4
6,729001442040684544,4
9,817979187273277441,1
0,704500447873273857,0
11,758421229980225536,0
0,720326213248671748,0
0,791206667534807040,0
16,817073605469204480,11
5,738055159339569153,1
15,735602858423263236,4
1,736827574014201856,1
15,727828811417563137,0
1,790380708292198400,0
3,719998100773933056,0
0,707269845457494016,0
2,745846444549148677,2
6,666963909442740225,4
7,658623442904678401,11
0,766090454882476032,0
0,658357605950181377,0
9,767568996786995204,0
0,797205842621657089,0
0,671490765357494272,0
2,692888057033297921,4
0,701979736658972674,2
0,675112243848159233,0
5,764182294210936832,1
17,673683465053818882,17
13,780958204545097728,0
15,692766114632372224,2
0,668119655760941056,0
4,655922780244869122,0
18,703034090237333505,0
13,661604418559844357,0
11,728637500588212224,0
4,770190007667744768,0
0,735177284194291713,0
6,693866530149416960,1
8,734549592562225152,1
0,688115536425660416,0
0,706756604960645120,0
16,825737240684949505,0
4,809975624853057536,10
0,822182826120462336,0
3,798181143069782016,0
2,660645781557411840,2
5,757501315027050500,2
2,721524288428355585,2
2,655591217267384321,2
0,810271854518734848,0
10,679995557524316161,4
2,665336826119348225,2
7,681585520007233537,0
7,715607206251597824,2
8,812710414358192128,0
9,727015853930209280,0
1,671687712957579264,0
18,781639434848595968,4
0,715599004751400960,0
3,681600295311413249,0
0,721394813493506048,0
2,667336194565365761,2
0,819222049327607814,0
19,739325250320490497,2
0,787433381764227072,0
0,680177662548127744,0
1,714645293254320129,0
19,663565607158181888,2
0,787444991656427524,0
2,717342342194159616,0
9,726230760684969984,0
7,668206710079655936,0
13,668950593516515329,0
0,770777402960060416,12
11,707392738002481152,0
4,824705646956257280,4
7,747203875766177792,1
1,805071468346257408,0
15,765775235408855040,2
14,816360597109571584,0
5,659431091535790080,2
7,662096097028915200,2
1,659033319565201408,0
0,681181219816640512,0
4,804854901075492864,0
7,799700289842454528,0
0,715108130678575105,0
19,674365733955063809,2
18,805150310838767617,0
0,773627385140785154,0
1,663732787124408321,0
14,702248531570987008,0
1,665719055689621504,2
12,760833308666105860,12
11,772515397807595520,0
0,722063508196691968,1
8,799500319419994112,2
0,721582172608532480,2
13,716372779143208961,1
6,665307187032363008,4
1,760199958272348160,1
5,805584071589933057,1
8,669964350791151616,0
17,811971122824704000,0
0,813159712602673153,0
5,692746554294308864,0
2,690311440713019392,0
11,770254493418160128,7
0,678802196289470465,0
10,679728216060358656,0
17,807054923875647488,0
12,793384566522163201,0
3,728705603074301952,0
10,709853821833494528,1
0,732706714361954304,0
0,823725471267483649,0
0,705542562128343040,0
7,785515400796798976,0
16,763524887415619584,0
18,822124589107056640,0
16,791340292129652737,0
0,806920730424254464,0
5,696159108328587264,2
17,803417178099908608,17
11,734834197953679360,0
7,766139052735234048,0
3,703782598464696320,0
1,775831272249786368,1
1,803650598365233152,4
13,656642755972759552,0
2,762468464619429889,0
15,792868040446775296,12
0,663518737891332096,0
1,823985065889632256,0
7,762505561384493056,0
5,760092212889808896,0
11,772464624679682049,1
0,665327831245791233,0
9,662409981422125056,4
2,721537655838609408,0
7,771947353888657408,0
2,825552072477020160,2
2,797349654207700993,0
2,716287350741950466,2
7,796810796894404609,0
1,807241688720744448,17
19,809481739294875648,0
5,732046905509859328,0
4,657739802599694337,4
15,758542743031390208,4
2,765153371162546177,2
11,688760374552825856,0
1,656982834993876992,18
1,769299240510251008,0
15,726118711241887744,0
1,817010024610406400,0
10,690188471793676288,0
0,822473020749004800,1
0,773980801067261952,0
8,704097413447811073,0
11,742217184810831872,0
10,680598439604961280,4
4,726099584079024128,4
1,668994469069504512,5
5,801585035799314432,0
3,735566931336499200,2
18,820772808661860352,0
1,677846788406145026,0
13,761226124785430528,0
1,811234339157671936,0
4,701155087759097857,4
17,804700642824437764,17
9,691210225521725440,0
16,739442883338588161,16
17,810981502683070465,0
15,801581925324517376,4
16,720696560192004096,1
14,695956167118491648,2
0,801632473511854080,0
16,721509144310771712,18
1,675516694404681728,0
1,802225055975571457,0
0,794840604102496260,0
3,764898773214621696,0
0,772217001678893056,0
4,657766113917448193,0
2,689842283299094528,1
10,806941076573605888,0
1,763208556325711872,1
17,807679595386466306,0
3,719300894072766465,0
6,721621675830288384,2
0,668211684582932480,0
10,775137690962436096,0
15,654533038018330624,4
2,808016767209574401,0
1,712846824734867456,1
18,792511046460272640,6
8,712089043757096961,1
8,656107909693095936,0
0,704761141700984832,0
11,803208285721542656,0
1,790366381191618560,1
19,658393863644651522,4
6,746846035767660545,0
4,767518442387832832,2
0,820098458984058880,10
0,769347550742589440,0
2,747509573708292097,0
0,658641999336222720,2
4,665642061312491520,0
2,788132951431245825,0
0,688574299087749122,0
13,660568267396915201,0
0,772245002974064641,2
11,795765113022099456,11
10,806601394706939904,4
1,674053878585933825,0
13,688221133074649090,0
4,689276476340985857,4
1,658437492081885184,1
10,702160343347417088,1
1,802299676665974784,0
9,745784988210241536,0
14,815597237216522240,1
6,746791174225072129,1
0,760646537227698176,1
5,793562317770350593,0
14,820113286591053831,1
1,744327911415644160,0
5,668516224414949376,0
11,797678108635754497,0
0,659924162954268672,0
0,672690646910689280,0
1,678254443721134080,0
2,688037237498507266,0
8,706208784717320193,0
5,656908525868859392,2
13,713548787159990272,0
1,681315103258624001,12
0,788233001637326848,0
0,774348405715955712,0
10,676490388748783616,0
2,722032181011476481,11
0,716333129087188992,0
18,791173114788847616,0
11,749735332690612224,0
6,764317005465870336,0
10,703451301020049409,2
1,687346217169350656,0
0,680829855898943488,17
19,772221616738734080,16
0,823716301755465729,0
0,793266819842793472,0
4,795337368471474176,2
16,680505399921999872,1
15,807410228862025728,4
18,808029950137761794,0
2,808124325316308992,0
2,821200337222692865,2
18,773881372398288896,2
1,758737220735873025,0
18,801807294048583680,4
8,801517070131359748,0
9,804365549501300736,4
12,743257316342923264,12
3,663046523077300224,0
1,746903998536556545,1
2,694667131045093376,2
10,804318626945736706,0
13,675037746927435777,17
2,759267206228275200,1
15,703789376921333760,0
4,767932262969147392,0
1,766106862617960448,11
0,701667514221248512,1
2,734579836467826689,1
6,785972614254788608,0
1,799473164535349248,0
0,656127433930706944,1
1,670753156859494400,0
2,814675502929678340,0
9,690783567249563648,0
10,687796672194293761,4
16,663136425131536385,2
4,719315454192394240,2
1,709118465710362624,2
0,663036540562620418,7
3,810213444418990080,0
6,780286133301309445,1
0,765722679412400128,0
12,712402202514608129,12
15,719760644833157125,0
6,703418766852358144,0
15,704917363167268866,0
5,814164336390340609,0
7,770663606061006848,4
7,712083955898458112,1
8,771531261298905088,0
0,704133793070882817,0
1,746759064772710400,0
3,789132732441956352,0
5,782011064301027328,0
4,820690598541701120,1
3,691015654246187008,0
12,689274778474033152,0
14,743878629843664896,2
16,801097312197980162,0
0,785525839630852096,0
2,707998232148844544,0
8,758396170876125184,0
8,726789204219416576,0
6,812129116665368585,0
0,663208440211382272,1
10,727598309292974082,18
13,761360631500906496,0
0,675920027518824448,1
11,659027327020494848,11
2,775181751744401410,4
2,759198906018205696,0
1,667367652491423744,4
7,812352446970200064,0
3,746515028954718211,0
6,665991214169260034,2
0,759887485979783168,0
13,757604338072117249,0
9,780463290648436736,0
1,655629148245880832,0
0,693578163247407104,0
19,706924318912073728,0
15,800488930374103040,0
1,686709007008976896,0
8,654715675424919554,4
3,676194890661933056,0
2,794335410675552256,0
18,739145518048108545,10
5,666323115819991041,0
7,654645002585378816,0
7,825095819900682240,0
0,702928208455401472,0
18,707952263671652352,0
3,758467308419485697,0
7,757676396349001728,0
0,661280047995727872,0
0,789626318694387712,0
18,789950833144242176,0
0,810188897712009216,0
1,704512389430026240,0
4,823622766071054336,0
4,817216555184427008,2
16,801978463762677760,0
5,716758682801807361,0
0,670722058427437060,0
1,729425257669402624,0
0,655560722915663872,0
0,691849463531491329,0
16,700890716499795971,0
0,744549864453836800,4
0,728439895761395712,0
18,768190609341448193,2
15,665046585596882944,0
17,803075480605913088,17
8,655212311108571136,1
0,788453110586966016,0
14,785327087863357440,0
12,797413682724687872,0
1,772246924158115840,0
16,675184822692769793,4
16,661061140563124224,0
1,812056101587914756,0
0,707730638258851841,2
1,659091679664734209,0
2,662818527443746816,2
1,813361196346834944,0
6,774028904793198592,4
0,677294281485324289,1
8,669039531736240132,1
1,789138520140976128,1
2,659914981417295872,18
16,707336285090873348,0
11,793258580514369536,11
11,654383863951720448,0
1,803745345146482689,1
4,775500083110359040,4
12,747914649807491073,0
1,825751779652546560,0
2,681154710095663104,0
9,659817011669700608,0
0,748372235811983360,12
5,800561398761672704,0
11,657705525115801602,1
3,716014996484849664,0
12,686688682968018944,12
14,703814273156325376,0
6,678756766197243905,0
0,763501107410706432,11
6,772472556452446209,11
0,662013517864792069,0
16,748309923742683138,0
2,679525835338952706,2
0,802979427835473920,0
7,712071500778483712,0
0,825411613054398464,0
9,675444828398854144,0
2,713485276174295044,11
13,716672541373440000,0
1,713575828597121024,0
13,701594672758726656,0
0,663235858238218240,0
1,660550998373494784,0
3,743184233150169088,0
7,793046770758615040,0
6,747510385356451840,12
19,709861413578260480,0
0,742534508113715200,4
13,696403228494135296,0
15,807747890324140033,4
7,775423560114376708,2
9,787199135858302976,0
5,721952859672211457,1
2,664009086351089664,12
9,734799694170193920,1
2,738221990046138368,0
4,674908053389639681,4
2,742446641605709824,1
1,679294342230446080,1
18,802162148394680322,1
1,676223811465809921,0
2,764253365949915141,2
17,807405606453723136,17
5,658060274855837696,1
9,789552448595697664,4
19,662420205231022080,1
0,744681470409715712,0
2,679097316448460800,0
6,735238253402546177,0
6,662363816282480640,0
10,662302577485312000,0
5,823711471330873345,0
4,706345184603332608,2
1,791062835988197376,0
2,669982710648082432,0
5,789921806492770304,0
2,720382720476450816,0
0,708736255194861568,0
9,667114250322771968,0
0,718908367058522113,0
5,791798105385545728,1
1,763116763001135104,0
16,758845098675142657,0
16,676276392083005440,0
15,668470108776488960,1
15,672812729116168193,0
5,671124573488865285,0
0,786341750428225537,0
1,807642976356892672,0
0,781632126122876928,0
2,661711059716333568,2
9,660541320822296576,0
1,762513931747360768,1
16,710952589991383040,2
4,781580352489918464,4
4,680493025500463104,4
19,767729688026484736,0
0,771420349938274304,0
0,668626926035214336,2
2,670072995331907584,2
3,739550799429259264,0
1,680964381111365632,11
4,672581760291483648,1
10,798205264616968192,0
8,823308980432863234,0
11,804339689326985216,11
9,764281923044638720,1
18,772518963678969856,1
2,657963320037756929,0
2,713573644979585024,0
9,771538064841641985,2
2,773949088278671361,2
0,810670752487927808,0
0,692528183103655936,0
5,768980597658255360,0
3,716328431919693824,0
2,679119764090933248,0
2,664928696847876096,0
0,769988702265307137,1
1,769285823451828224,1
16,807824516156002304,0
6,819676709675003906,0
5,655213468010676224,0
14,727563932349632514,0
0,736760899709501440,0
0,813901687136157696,0
6,696903422293995524,0
2,817454898241478656,2
1,670473283297517570,0
0,692011637545500673,0
0,742580408022245376,0
2,712098600029847552,2
1,710618443276488705,0
3,727911383833026561,0
0,799426070537613312,1
14,795766112755548160,0
1,749274163374940160,0
0,802355938279636992,0
10,806449921138262016,0
0,655084966875930624,0
10,747123918343909376,0
0,668900428692586496,0
5,688952226773991424,0
1,801932386455822336,0
1,670775679273713665,1
19,803769956986863617,0
16,672034757400653824,1
11,816427408098258944,11
1,800172287794249728,0
0,721881259576729600,0
3,704493243904294912,0
3,770054362211155968,0
6,693877201163395076,0
11,748893360409182213,0
7,761473135501803520,0
4,695673624578146306,4
4,768431828634046464,0
4,667841654636675072,4
19,656901453244702721,2
1,749307320191115265,0
2,703361027702968322,0
1,665963938799054848,1
8,787999076159676417,0
5,669253844774309888,0
2,694936517542674432,2
11,800572756425224192,10
0,658068737287942144,0
10,817531478452137984,2
12,701225565764714497,0
3,786030644279345152,0
3,660588172733100032,0
12,678580737508032512,12
5,727163484752982016,0
12,759467155054292994,12
1,703054197713989632,0
0,671748128001814528,0
2,759601947494248448,0
3,722285984117686272,0
0,734794798482083840,0
0,769779470861529088,0
0,763596684005900288,10
1,800138253823188993,0
15,713845706943954944,0
6,668905143916597248,0
4,673585811657371649,1
8,705197057959530496,0
1,687408598121615361,0
8,781940520578801666,4
1,765347841967554560,0
17,812915654483382272,1
19,797470556484341760,4
5,808372053141295104,0
0,806949676389908480,0
6,758543018504908800,11
16,681626128994418688,0
1,797532076862042113,2
0,658324247262179328,0
9,772220105149349888,0
1,792781215006879745,0
17,794997533101662210,17
3,766062576698552321,0
11,721486574546890752,7
0,820705978668548096,0
2,676492962185027584,0
17,679104172285890560,17
6,655212040244625408,4
17,805499376030351360,0
4,763409893479055360,4
1,765546232601337857,0
3,711425351205826562,4
17,804861192707547136,17
0,706299824774098945,0
0,688093759251333120,0
8,701143815797784576,1
5,689533493781663744,1
11,780706643919208448,11
7,808537823175438336,12
15,743362235783798786,4
19,791101993574019072,0
4,761788696089812994,4
16,761657016297279488,0
8,810600367960522752,0
2,694993121810100224,2
2,707818281730707456,2
6,674766531851476996,0
11,722316530772480000,4
11,796009429573373952,0
12,790966879695298564,0
1,808753276673933312,2
2,790345110668140545,0
0,758665882575011840,0
7,729396414967644160,0
2,655197970846101504,0
0,711419354844372993,0
0,658115616264556544,0
0,742847012501082112,0
3,775886348901167104,0
0,743538046663016448,0
12,656129668559405056,12
5,759803576512151552,0
0,782046796268929025,0
14,769206008887578624,0
3,798588985639473152,0
8,663473120867540992,11
11,659218214765920256,0
